CFM Club Competition,AUS,718.csv
JME Qld Club Challenge Round 3 – Sunshine Coast,AUS,1515.csv
Sunshine Coast Club Competition,AUS,1529.csv
"QWA League Round 3, Masters League Round 3, and Eleiko AWF Club Challenge State Qualifying Event",AUS,650.csv
JME QLD Club Challenge-Cougars,AUS,122.csv
JME Qld Club Challenge Round 2 – Stay true,AUS,644.csv
SAWLA Feburary Open,AUS,2829.csv
Victorian School Championships + Sport & Rec Cup + School League 3,AUS,2183.csv
JME Qld Club Challenge Round 4 – Stay true,AUS,693.csv
Victorian Masters Championships/Masters GP1 & VWA Open,AUS,2168.csv
JME Qld Club Challenge Round 1 – North Brisbane,AUS,1461.csv
Sunshine Coast Club Competition,AUS,1475.csv
Victorian Age Championships (U23/JNR/YTH/U15),AUS,2632.csv
VWA Open & Masters GP1 ,AUS,37.csv
"Commonwealth Youth, Junior & Senior Championships",AUS,877.csv
Queensland All Schools Championships,AUS,2154.csv
Qld Club Challenge Round 3 – Cougars Weightlifting Club,AUS,2140.csv
JME Qld Club Challenge Round 1 – Alive,AUS,1449.csv
Odd Socks Open Competition,AUS,863.csv
Victorian Open School League Round 1,AUS,1878.csv
Ironskull Australia Day Open Competition,AUS,446.csv
SAWLA August Open and SAWC Masters Round 3,AUS,320.csv
Uesaka Queensland Cup,AUS,1844.csv
JME Qld Club Challenge Round 4 – Sunshine Coast,AUS,308.csv
Cairns Green Ants Club Competition,AUS,1850.csv
JME Qld Club Challenge Round 3 – Mackay,AUS,491.csv
TWA Open Club Competition,AUS,1111.csv
JME Qld Club Challenge Round 3 – Sunshine Coast,AUS,485.csv
STWC Christmas Competition in conjunction with QWA Club Challenge Rd 3,AUS,2356.csv
WTI Senior Championships + PC5,AUS,2430.csv
HWC Championships,AUS,2424.csv
Phoenix Christmas Hitout,AUS,2425.csv
Hunter Barbell Open Competition,AUS,1892.csv
BIMSC Christmas Competition,AUS,2357.csv
Cliff Joyce Memorial + PC5,AUS,2431.csv
HWC Club Championships,AUS,1138.csv
Mike Keelan Shield,AUS,1110.csv
Qld Club Challenge Round 4 – Toowoomba,AUS,1104.csv
CWC Mike Keelan Shield Competition,AUS,1851.csv
NSW Masters Championships,AUS,2380.csv
QWA Grand Final,AUS,309.csv
WWC Club Competition,AUS,1845.csv
JME Qld Club Challenge Round 1 – Ironskull,AUS,447.csv
SAWLA Sept Open and Rodney Hutton Memorial Cup Round 3,AUS,321.csv
WWA State League 1 / Jr Shield 1,AUS,335.csv
Victorian Youth & Under 15 Championships,AUS,1879.csv
JME Qld Club Challenge Round 1 – Lions,AUS,453.csv
Inner West Open Competition,AUS,862.csv
Presidents Cup #1,AUS,22.csv
IWF Youth World Championships,AUS,876.csv
Qld U15 & Youth Championships,AUS,1474.csv
JME Qld Club Challenge Round 1 – Milton,AUS,1460.csv
Geelong Senior/Masters League 1,AUS,2169.csv
Geelong Senior/Masters League 3,AUS,2182.csv
JME Qld Club Challenge Round 4 – Alive Barbell,AUS,679.csv
JME Qld Club Challenge Round 2 – Sunshine Coast,AUS,645.csv
Eleiko AWF Club Challenge State Qualifying Event – Whitsunday,AUS,651.csv
Stay True Xmas Club Competition,AUS,1528.csv
JME Qld Club Challenge Round 3 – Alive,AUS,1500.csv
JME Qld Club Challenge Round 3 – Stay True,AUS,1514.csv
Origins Club Challenge 1,AUS,719.csv
HWC Australia Day Competition,AUS,731.csv
Pythons Club Competition,AUS,725.csv
Qld Club Challenge Round 2 & Eleiko Club Challenge Qualifying Round – Sunshine Coast,AUS,1058.csv
Thunder Barbell Xmas comp,AUS,2551.csv
Oly 4 Kids,AUS,2237.csv
Coffs Harbour Open,AUS,2223.csv
BUBC Xmas comp,AUS,2545.csv
Qld Senior & Junior Championships,AUS,1064.csv
CrossFit Foxes/Fernwood Open Club Competition,AUS,296.csv
Sunshine Coast Open Club Competition,AUS,282.csv
QLD Senior and Junior Championships,AUS,269.csv
Barwon Open & Youth GP 3,AUS,1931.csv
WACT Open Club Competition 3,AUS,2586.csv
The Locker Club Comp 2,AUS,533.csv
Zubin Weightlifting Open Competition,AUS,1919.csv
JME Qld Club Challenge Round 1 - Ironskull,AUS,255.csv
Aphesis Open Competition,AUS,241.csv
Origins Invitational Club Championships,AUS,527.csv
JME Qld Club Challenge Round 1 - Cairns,AUS,257.csv
Burwood Open Competition,AUS,243.csv
Geelong Youth GP 1,AUS,1927.csv
Shred Barbell Open Competition,AUS,2584.csv
NTWA Open and Masters Competition,AUS,519.csv
Uesaka QLD Club Challenge and League Round 2,AUS,1933.csv
QWA League and Masters League Round 4,AUS,294.csv
Qld Club Challenge Round 3 - Alive,AUS,1066.csv
Qld Club Challenge Round 3 – CQ Mavericks,AUS,1072.csv
SAWLA Feburary Open,AUS,2235.csv
Dungeon Barbell Xmas comp,AUS,2547.csv
Inner West Barbell Open Competition,AUS,2221.csv
VWA School League Round 1,AUS,733.csv
Origins Club Challenge 2,AUS,727.csv
HWC Australia Day - Coffa Cup Round 1,AUS,2792.csv
JME Qld Club Challenge Round 3 – Toowoomba,AUS,1516.csv
Pacific Mini Games & Oceania Senior Championships,AUS,2751.csv
HWC Alby Dutton Memorial - Coffa Cup Round 3,AUS,2802.csv
JME QLD Club Challenge-Cairns North,AUS,121.csv
Burleigh Barbell Competition,AUS,2816.csv
JME Qld Club Challenge Round 3 – CrossFit Foxes,AUS,653.csv
JME Qld Club Challenge Round 2 – Saints,AUS,1489.csv
VWA School League 2,AUS,2180.csv
JME QLD Club Challenge- Cairns North,AUS,109.csv
JME Qld Club Challenge Round 4 – CQ Mavericks,AUS,684.csv
JME Qld Club Challenge Round 1 – Stay True,AUS,1462.csv
Odd Socks Open Competition,AUS,848.csv
London Olympic Games,AUS,20.csv
Inner West Club Competition,AUS,860.csv
Victorian Masters Championships,AUS,2625.csv
Cougars Weightlifting Club Mike Keelan Shield Competition,AUS,2157.csv
FISU World University Championships,AUS,874.csv
"SAWLA Open, SAWC Masters, Rodney Hutton Memorial Cup Rnd4",AUS,323.csv
Alive Barbell Club Mid-Year Meltdown,AUS,445.csv
QWA League Round 1 & Masters League Round 1,AUS,451.csv
WWA State League 2,AUS,337.csv
STWC Xmas Competition,AUS,1853.csv
My Gym Club Competition,AUS,1847.csv
Open Club Competition #1,AUS,2396.csv
Brisbane Barbell Open Club Competition,AUS,1112.csv
JME Qld Club Challenge Round 3 – Cairns Green Ants,AUS,486.csv
Qld All Schools Championships,AUS,1106.csv
HWC Championships,AUS,1890.csv
2020 Qld Club Challenge - Nambour - Round 2,AUS,2341.csv
WTI Junior + U23 Championships + PC2,AUS,2427.csv
6th Qatar Cup,AUS,2433.csv
"NBWA Christmas Club Competition - ""The Lawrie"" in conjunction with QWA Club Challenge Rd 3",AUS,2355.csv
Victorian School Championships incl League Round 3,AUS,1884.csv
President Cup Final + PC7,AUS,2432.csv
VWA Open,AUS,1885.csv
Whitsundays Weightlifting Club Competition,AUS,2354.csv
2020 Qld Club Challenge - Gympie - Round 2,AUS,2340.csv
RAW Barbell Open Competition,AUS,1891.csv
Chris Chugg + PC1,AUS,2426.csv
Uesaka Barbell Australia QWA Masters League Grand Final,AUS,1107.csv
JME Qld Club Challenge Round 3 – Cougars,AUS,487.csv
North Brisbane XMAS Competition,AUS,1113.csv
TWA Club Competition,AUS,1846.csv
SCWC Bob Henderson Shield Competition,AUS,1852.csv
JME Qld Club Challenge Round 4 – Ironskull,AUS,450.csv
SAWLA October Open,AUS,322.csv
Jimboomba Barbell Club Competition,AUS,2156.csv
IWF Junior World Championships,AUS,875.csv
2nd Annual Ralph Cashman Open Competition,AUS,35.csv
HWC Alby Dutton Memorial,AUS,2624.csv
Burwood Open Competition,AUS,861.csv
World Masters Championships,AUS,21.csv
Qld Club Challenge Round 3 – Dungeon Barbell Club,AUS,2142.csv
JME Qld Club Challenge Round 1 – Sunshine Coast,AUS,1463.csv
Inner West Club Competition,AUS,849.csv
JME Qld Club Challenge Round 4 – North Brisbane,AUS,691.csv
Controlled Chaos Classic,AUS,2618.csv
North Queensland Open (incorporating JME Round 2 for NQ Clubs),AUS,1477.csv
JME QLD Club Challenge- Toowoomba,AUS,108.csv
HWC + In2performance Series 2,AUS,2181.csv
JME Qld Club Challenge Round 2 – North Brisbane,AUS,1488.csv
North Brisbane Xmas Competition,AUS,134.csv
NTWA Australia Day Teams Competition,AUS,2817.csv
Geelong Open 2,AUS,2803.csv
JME Qld Club Challenge Round 2 – Toowoomba,AUS,646.csv
JME QLD Club Challenge-Toowoomba,AUS,120.csv
Australian Youth & Under 15 Championships,AUS,2750.csv
JME Qld Club Challenge Round 3 – Whitsunday,AUS,1517.csv
Geelong Club Competition,AUS,2793.csv
WWA State Open,AUS,726.csv
Geelong Open,AUS,732.csv
Heights Barbell Open Competition,AUS,2220.csv
Wolf Pack,AUS,2552.csv
Qld Club Challenge Round 3 – Darkside,AUS,1073.csv
NTWA Australia Day Team Competition,AUS,518.csv
Central Queensland Championships,AUS,1932.csv
SAWLA State Championships,AUS,1926.csv
WACT Open Club Competition 1,AUS,2591.csv
Qld Club Challenge Round 4 – Fusion,AUS,1098.csv
State League I / Jr Shield I / Masters League I,AUS,524.csv
Triumph Club Competition,AUS,242.csv
JME Qld Club Challenge Round 1 - Toowoomba,AUS,256.csv
Crossfit Mandurah Club Comp,AUS,530.csv
SAWLA Feburary Open,AUS,2595.csv
SAWLA Open May,AUS,1922.csv
Uesaka QLD Club Challenge and League Round 3,AUS,1936.csv
Qld Club Challenge Round 4 – Dungeon,AUS,1088.csv
State Junior/Senior/Masters Championships,AUS,534.csv
Ironskull Australia Day Competition,AUS,252.csv
NTWA Open and Masters Competition,AUS,520.csv
Grizzly Club Comp ,AUS,2556.csv
SAWLA August Championships,AUS,2230.csv
Joe Hensel Memorial Open Competition,AUS,2224.csv
Cougars Open Club Competition,AUS,1063.csv
JME Qld Club Challenge Round 3 – Milton,AUS,291.csv
JME Qld Club Challenge Round 3 – Toowoomba,AUS,285.csv
Zubin Open Competition,AUS,2218.csv
HWC Open 1 - Coffa Cup Round 2,AUS,2797.csv
WWA State Junior & Senior Championships,AUS,722.csv
JME Qld Club Challenge Round 3 – Fusion,AUS,1507.csv
Bill Keir Memorial,AUS,2185.csv
HWC Championships ,AUS,2191.csv
Cougars Club Competition,AUS,1498.csv
JME Qld Club Challenge Round 2 – North Brisbane,AUS,642.csv
Sunshine Coast Open Club Competition,AUS,130.csv
HWC Australia Day,AUS,25.csv
Odd Socks Club Competition,AUS,865.csv
HWC Open 1,AUS,2620.csv
WA GP #1,AUS,31.csv
Rio Olympic Games,AUS,871.csv
QWA League Grand Final,AUS,2152.csv
JME Qld Club Challenge Round 4 – Brisbane Barbell,AUS,681.csv
JME Qld Club Challenge Round 4 – Toowoomba,AUS,695.csv
Cougars Club Competition,AUS,2608.csv
Uesaka Barbell Australia QWA League & Masters League Round 1,AUS,1467.csv
Inner West Barbell Open Competition,AUS,2387.csv
Uesaka QLD Club Challenge and League Round 3,AUS,1842.csv
QWA League Round 3 & Masters League Round 3,AUS,468.csv
JME Queensland Club Challenge Round 1 – Gold Coast,AUS,326.csv
JME Qld Club Challenge Round 1 – Sunshine Coast,AUS,454.csv
Inner West Barbell Open Competition,AUS,1895.csv
Sport & Recreation Cup in League Round 2,AUS,1881.csv
HWC Australia Day,AUS,1117.csv
NSW Junior/U23 Championships/Open Competition,AUS,2378.csv
Qld All Schools Championships,AUS,497.csv
Qld Club Challenge Round 4 – Sunshine Coast,AUS,1103.csv
Qld Club Challenge Round 4 – Stay True,AUS,1102.csv
Qld Senior & Junior Championships,AUS,496.csv
Qld U15 & Youth Championships,AUS,482.csv
Sunshine Coast Open Club Competition,AUS,1116.csv
VWA Open & Master GP 2,AUS,1880.csv
Berserker Barbell Club Competition,AUS,2351.csv
2020 SAWLA State Championships,AUS,2437.csv
Geelong Club Competition,AUS,2423.csv
Zubin Weightlifting Open Competition,AUS,1894.csv
JME Queensland Club Challenge Round 4 – Gold Coast,AUS,333.csv
JME Qld Club Challenge Round 1 – Cairns Green Ants,AUS,455.csv
JME Queensland Club Challenge Round 2 – Gold Coast,AUS,327.csv
Queensland All Schools Championships,AUS,1843.csv
ACT State Championships,AUS,1857.csv
NSWWA Open,AUS,2386.csv
Whitsundays Weightlifting Club Competition,AUS,2609.csv
JME Qld Club Challenge Round 4 – Sunshine Coast,AUS,694.csv
JME Qld Club Challenge Round 1 – Jimboomba,AUS,1466.csv
Cougars Club Competition,AUS,1472.csv
Oceania Youth/Junior/Senior,AUS,18.csv
Australian U15 & Youth Championships,AUS,870.csv
NTWA  Open Competition,AUS,30.csv
HWC Championships,AUS,2635.csv
Thunder Barbell Club Competition,AUS,2153.csv
Qld Club Challenge Round 3 – Stack City Weightlifting Club,AUS,2147.csv
Victorian Senior Championships,AUS,2621.csv
Burwood Open Competition,AUS,864.csv
Toowoomba Open Club Competition,AUS,131.csv
JME QLD Club Challenge- Sunshine Coast,AUS,125.csv
Geelong Senior/Masters Championships + League 4,AUS,2190.csv
VWA Open incl Masters GP 2,AUS,2184.csv
JME QLD Club Challenge-Ironskull ,AUS,119.csv
JME Qld Club Challenge Round 3 – North Brisbane,AUS,1512.csv
JME Qld Club Challenge Round 3 – Dungeon,AUS,1506.csv
Injustice Club Competition 2,AUS,723.csv
Victorian Masters Championships inc. Masters GP2 & VWA Open,AUS,737.csv
School Sport Victoria Open - Schools League 1,AUS,2796.csv
NSW U15/Youth Championships/Open Competition,AUS,2219.csv
JME Qld Club Challenge Round 3 – Ironskull,AUS,284.csv
Qld Club Challenge Round 3 – Gold Coast,AUS,1076.csv
Uesaka Barbell Australia League & Masters League Round 2,AUS,1062.csv
Zubin Open Competition,AUS,2225.csv
WWC Xmas Comp,AUS,2543.csv
"WWA Junior, Under 23, Seniors & Open",AUS,2557.csv
SAWLA State Championships,AUS,2231.csv
NTWA Open and Masters Competition,AUS,521.csv
Crossfit Foxes/Fernwood Competition,AUS,253.csv
Geelong School Championships & Geelong Open,AUS,1937.csv
Qld Club Challenge Round 4 – Gold Coast,AUS,1089.csv
Shred Open Competition,AUS,2580.csv
SAWLA Open July,AUS,1923.csv
NSW U20/U23 Championships & Memorial Open Competition,AUS,2582.csv
JME Qld Club Challenge Round 2 - Sunshine Coast,AUS,279.csv
SAWLA April Open,AUS,2596.csv
Origins Club Challenge 1,AUS,523.csv
Hills Barbell Open Competition,AUS,1909.csv
Jack Walls Classic,AUS,537.csv
Qld Club Challenge Round 2 & Eleiko Club Challenge Qualifying Round – Cougars,AUS,1048.csv
NBWA Xmas comp - The Lawrie,AUS,2541.csv
Shred Barbell Open Competition,AUS,2227.csv
SAWLA April Open,AUS,2233.csv
Qld Club Challenge Round 3 – Dungeon,AUS,1074.csv
JME Qld Club Challenge Round 3 – Cairns,AUS,286.csv
Coffs Harbour Open Competition,AUS,2569.csv
Phoenix Open,AUS,2794.csv
SAWLA November Open,AUS,709.csv
Grizzly's Club Competition,AUS,721.csv
JME Qld Club Challenge Round 3 – Cougars,AUS,1504.csv
Bendigo Open,AUS,2186.csv
Central Queensland Open,AUS,655.csv
JME Qld Club Challenge Round 2 – Milton,AUS,641.csv
Victorian Masters Championships,AUS,2804.csv
QLD All Schools Challenge,AUS,127.csv
JME Qld Club Challenge Round 1 – IOWA,AUS,1458.csv
Qld Club Challenge Round 3 – Whitsunday Weightlifting Club,AUS,2151.csv
Triumph Club Competiton,AUS,32.csv
Australian Junior & Senior Championships,AUS,872.csv
Titans Open Competition,AUS,866.csv
Qld Club Challenge Round 3 – North Brisbane Weightlifting Assn,AUS,2145.csv
JME Qld Club Challenge Round 1 – Toowoomba,AUS,1464.csv
Sunshine Coast Club Competition,AUS,1470.csv
VWA Novice Competition,AUS,2179.csv
NSWWA Open Competition,AUS,2384.csv
Open Club #2,AUS,1855.csv
SAWLA June Open and SAWC Rodney Hutton Memorial Cup Round 2,AUS,319.csv
JME Qld Club Challenge Round 1 – Darkside,AUS,457.csv
President's Cup Round 4,AUS,1869.csv
Gold Coast Open Club Competition,AUS,325.csv
SAWLA March Open,AUS,2435.csv
2020 Qld All Schools & U13 Tournament - Tallebudgerra,AUS,2353.csv
Victorian Senior & Junior Championships,AUS,1882.csv
RAW Barbell Open Competition,AUS,1896.csv
2020 Qld Senior Championships,AUS,2347.csv
VWA Open incl Masters GP3,AUS,1128.csv
JME Qld Club Challenge Round 3 – Toowoomba,AUS,494.csv
Cairns Green Ants Open Club Competition,AUS,1114.csv
JME Qld Club Challenge Round 2 – Toowoomba,AUS,480.csv
Milton Open Club Competition,AUS,481.csv
Stay True Open Club Competition,AUS,1115.csv
Qld Club Challenge Round 4 – North Brisbane,AUS,1101.csv
QWA League Round 4 & Masters League Round 4,AUS,495.csv
NSW U15/U17 & Masters Championships,AUS,1897.csv
2019 Shengxin IWF World Cup,AUS,2434.csv
Alby Dutton & Bill Keir Memorial incl Master GP 3,AUS,1883.csv
SAWLA Christmas State Open Championships,AUS,324.csv
President's Cup Round 4,AUS,1868.csv
JME Qld Club Challenge Round 1 – Cougars,AUS,456.csv
SAWLA May Open and SAWC Masters Round 2,AUS,318.csv
Open Club #1,AUS,1854.csv
Uesaka QLD Club Challenge and League Round 3,AUS,1840.csv
JME Qld Club Challenge Round 4 – Cougars,AUS,683.csv
Qld Senior & Junior Championships,AUS,1471.csv
JME Qld Club Challenge Round 1 – Berserker,AUS,1465.csv
JME Qld Club Challenge Round 4 – Whitsunday,AUS,697.csv
VWA Qualifier Event 2,AUS,2622.csv
Qld Club Challenge Round 3 – Milton Weightlifting Club,AUS,2144.csv
Qld Club Challenge Round 3 – Vivid Barbell Club,AUS,2150.csv
Eleiko Club Challenge,AUS,873.csv
PHYSIQUE SCIENCE QWA CLUB CHALLENGE ROUND 1 - Vivid Barbell Club,AUS,2636.csv
JME Qld Club Challenge Round 2 – Mackay,AUS,640.csv
Cairns North Open Club Competition,AUS,132.csv
Ian Laurie Cup,AUS,2187.csv
JME Qld Club Challenge Round 3 – North Brisbane,AUS,668.csv
JME Qld Club Challenge Round 3 – CQ Mavericks,AUS,1505.csv
JME Qld Club Challenge Round 3 – Milton,AUS,1511.csv
VWA Open & Masters GP1 ,AUS,734.csv
Ironbody Club Competition 1,AUS,720.csv
SAWLA October Open,AUS,708.csv
Controlled Chaos Classic,AUS,2795.csv
JME Qld Club Challenge Round 3 – Sunshine Coast,AUS,293.csv
Ralph Cashmans Open Competition,AUS,2568.csv
Uesaka Barbell Australia League & Masters League Round 2,AUS,1061.csv
JME Qld Club Challenge Round 3 – Cougars,AUS,287.csv
SAWLA May Open,AUS,2232.csv
Origins Club Comp,AUS,2554.csv
Physique Science QWA Club Challenge Round 3,AUS,2540.csv
Qld Club Challenge Round 2 & Eleiko Club Challenge Qualifying Round – CQ Mavericks,AUS,1049.csv
Memorial Open Competition,AUS,2226.csv
Triumph Club Competition,AUS,250.csv
Origins Club Challenge 2,AUS,536.csv
NTWA Open and Masters Competition,AUS,522.csv
RAW Barbell Open Competition,AUS,1908.csv
SAWLA May Open,AUS,2597.csv
Joe Hensel Open Competition,AUS,2583.csv
Nelson Open,AUS,1934.csv
Qld Club Challenge Round 4 – Brisbane Barbell,AUS,1093.csv
JME Qld Club Challenge Round 4 – Milton,AUS,507.csv
Cairns Green Ants Open Club Competition,AUS,513.csv
JME Qld Club Challenge Round 2 - Crossfit Foxes/Fernwood,AUS,275.csv
IWF World Youth Championships,AUS,1939.csv
Crossfit Feel Good Open,AUS,249.csv
Qld Club Challenge Round 2 & Eleiko Club Challenge Qualifying Round – Berserker,AUS,1044.csv
NSW Junior/U23 Championships/Open Competition,AUS,2217.csv
Pro Strength & SA Weightlifting Club Open,AUS,705.csv
Geelong Open 1,AUS,2798.csv
Injustice Club Competition 1,AUS,711.csv
Victorian Junior/Youth/U15 Champs inc. Barwon Club Youth GP2 ,AUS,739.csv
NTWA Open/Masters Competition,AUS,1534.csv
Sunshine Coast Club Competition,AUS,1520.csv
Bob Henderson Shield,AUS,2767.csv
JME Qld Club Challenge Round 3 – Gold Coast,AUS,1508.csv
JME Qld Club Challenge Round 3 – Sunshine Coast,AUS,671.csv
JME Qld Club Challenge Round 2 – CQ Mavericks,AUS,1483.csv
Qld Masters Championships ,AUS,1497.csv
JME Qld Club Challenge- Sunshine Coast,AUS,103.csv
Qld Club Challenge Round 3 – Toowoomba Weightlifting Assn,AUS,2149.csv
JME Qld Club Challenge Round 1 – CQ Mavericks,AUS,1454.csv
QWA League Round 1 & Masters League Round 1,AUS,16.csv
Triumph Club Competition,AUS,856.csv
NT Open and Masters Competition,AUS,2613.csv
Victorian Age Championships (U23/Jnr/Yth/U15),AUS,2175.csv
Stay True Club Competition,AUS,1468.csv
Townsville Barbell Club Competition,AUS,2161.csv
Cougars Club Competition,AUS,2607.csv
Burwood Open Competition,AUS,842.csv
Club Championships,AUS,1859.csv
SAWLA February Open and SAWC Masters Round 1,AUS,315.csv
NSW U15/U17/Senior Championships and 85th Anniversary Open,AUS,2388.csv
JME Qld Club Challenge Round 2 – Cougars,AUS,473.csv
QWA League Round 2 & Masters League Round 2,AUS,467.csv
JME Qld Club Challenge Round 4 – Cairns,AUS,301.csv
Chugg Memorial and President's Cup Round 1,AUS,1865.csv
Cliff Joyce Memorial and President's Cup Round 6,AUS,1871.csv
SAWLA January Open,AUS,2439.csv
Vic Senior Championships,AUS,1130.csv
Hills Barbell Open Competition,AUS,2377.csv
Geelong Open,AUS,1118.csv
JME Qld Club Challenge Round 4 – Lions,AUS,499.csv
Milton Weightlifting Club Christmas Competition in conjunction with QWA Club Challenge Rd 3,AUS,2362.csv
Ralph Cashman Open Competition,AUS,2376.csv
VWA Open incl Masters GP1,AUS,1119.csv
SAWLA February  Open,AUS,2438.csv
Victorian Junior/Youth/U15 Championships,AUS,1125.csv
State Junior/Senior Championships and President's Cup Round 5,AUS,1870.csv
JME Queensland Club Challenge Round 3 – Gold Coast,AUS,328.csv
NTWA Beginners/Open/Masters Competition,AUS,1864.csv
Qld Masters Championships,AUS,466.csv
JME Qld Club Challenge Round 4 – Toowoomba,AUS,300.csv
Memorial Open Competition,AUS,2389.csv
SAWLA January Open and SA Rugby Challenge,AUS,314.csv
Open Club #3,AUS,1858.csv
JME Qld Club Challenge Round 2 – Cairns Green Ants,AUS,472.csv
Whitsunday Weightlifting Club Competition,AUS,2160.csv
Cougars Club Competition,AUS,1469.csv
NSW Junior/Senior Championships,AUS,843.csv
Noosa Barbell Club competition,AUS,2606.csv
NT Championships,AUS,2612.csv
World Junior Championship,AUS,17.csv
HWC + In2performance Series 1,AUS,2174.csv
JME Qld Club Challenge Round 1 – Dungeon,AUS,1455.csv
Qld Club Challenge Round 3 – Sunshine Coast Weightlifting Club,AUS,2148.csv
JME Qld Club Challenge Round 3 – Brisbane Barbell,AUS,658.csv
Uesaka Barbell Australia QWA League & Masters League Round 2,AUS,1496.csv
JME Qld Club Challenge Round 3 – Stay true,AUS,670.csv
JME Qld Club Challenge Round 2 – Cougars,AUS,1482.csv
Sunshine Coast Open Club Competition,AUS,116.csv
Rev Barbell Comp,AUS,2766.csv
JME Qld Club Challenge Round 3 – IOWA,AUS,1509.csv
Qld All Schools Championships,AUS,1521.csv
SA Club Challenge Round 6,AUS,1535.csv
VWA School League Round 2,AUS,738.csv
Pythons Club Competition,AUS,710.csv
In2Performance Series 1,AUS,2799.csv
Pro Strength & SA Weightlifting Club Open,AUS,704.csv
Hills Barbell Open Competition,AUS,2570.csv
Qld Club Challenge Round 3 – North Brisbane,AUS,1079.csv
NSW Senior Championships,AUS,2216.csv
Qld Club Challenge Round 2 & Eleiko Club Challenge Qualifying Round – Bounce,AUS,1045.csv
Qld Club Challenge Round 2 & Eleiko Club Challenge Qualifying Round – Dungeon,AUS,1051.csv
Hunter Barbell Open Competition,AUS,1904.csv
"Don Mitchell Memorial, Oen and NSWWA Squad Competition",AUS,248.csv
Shred Barbell Open Competition,AUS,1910.csv
QWA Grand Final,AUS,512.csv
Pacific Cup International Tournament,AUS,1938.csv
JME Qld Club Challenge Round 2 - Crossfit Brisbane,AUS,274.csv
JME Qld Club Challenge Round 1 - Crossfit Foxes/Fernwood,AUS,260.csv
Qld Club Challenge Round 4 – Bounce,AUS,1092.csv
JME Qld Club Challenge Round 4 – Toowoomba,AUS,510.csv
Uesaka Barbell Australia League & Masters League Round 3,AUS,1084.csv
SAWLA July Open,AUS,2599.csv
Qld Club Challenge Round 4 - Alive,AUS,1090.csv
JME Qld Club Challenge Round 4 – Gold Coast,AUS,504.csv
Inner West Open Competition,AUS,1906.csv
Origins Club Challenge 3,AUS,538.csv
Inner West Barbell Open Competition,AUS,1912.csv
SAWLA December Open,AUS,2228.csv
Qld Club Challenge Round 2 & Eleiko Club Challenge Qualifying Round – Cairns Green Ants,AUS,1047.csv
Qld Club Challenge Round 2 & Eleiko Club Challenge Qualifying Round – Gold Coast,AUS,1053.csv
Inner West Barbell Open Competition,AUS,2214.csv
JME Qld Club Challenge Round 3 – Crossfit Foxes/Fernwood,AUS,289.csv
Tamworth Open Competition,AUS,2572.csv
"WA End of Year Open, School Sports & Awards",AUS,2566.csv
SAWLA State Championships,AUS,706.csv
Uesaka Barbell Australia QWA League Final,AUS,1523.csv
WWA March Open,AUS,2758.csv
Open Club Comp 3 / Invitational,AUS,2823.csv
JME Qld Club Challenge Round 3 – Mackay,AUS,666.csv
Dungeon Barbell Club Open Competition,AUS,1494.csv
JME Qld Club Challenge- Crossfit Northside,AUS,100.csv
JME Qld Club Challenge Round 2 – Brisbane Barbell,AUS,1480.csv
JME Qld Club Challenge Round 3 – Toowoomba,AUS,672.csv
QWA Grand Final,AUS,128.csv
WA State U15/17s & Modified Session,AUS,2638.csv
JME Qld Club Challenge Round 1 – Gold Coast,AUS,1457.csv
Phoenix Ian Laurie Invitational,AUS,1443.csv
NTWA Australia Day Open Competition,AUS,29.csv
Olitek Australian & Oceania Masters Championships,AUS,869.csv
WTI Cliff Joyce Memorial & PC5,AUS,2604.csv
QWA Grand Final,AUS,699.csv
Triumph Club Competition,AUS,841.csv
Stay True Xmas Competition,AUS,2162.csv
Geelong Senior/Masters League 2,AUS,2176.csv
Ironskull Australia Day Competition,AUS,15.csv
Ralph Cashman Open,AUS,855.csv
Burleigh Barbell Competition,AUS,2610.csv
JME Qld Club Challenge Round 4 – Cougars,AUS,302.csv
Milton Open Club Competition,AUS,464.csv
SAWLA March Open and Rodney Hutton Memorial Cup Round 1,AUS,316.csv
President's Cup Round 7,AUS,1872.csv
JME Qld Club Challenge Round 1 – Gold Coast,AUS,458.csv
2017 Masters Championships and President's Cup Round 2,AUS,1866.csv
VWA Open incl Masters GP 4,AUS,1133.csv
Victorian School Championships incl School League 2,AUS,1127.csv
Inner West Barbell Club Competition,AUS,1899.csv
SCWC Bob Henderson Shield in conjunction with QWA Club Challenge Rd 3,AUS,2360.csv
Coffs Harbour Open Competition,AUS,2374.csv
Hunter Barbell Open Competition,AUS,2375.csv
TWA Club Competition in conjunction with QWA Club Challenge Rd 3,AUS,2361.csv
365 Open Competition,AUS,1898.csv
2020 Physique Science QWA League & Masters League - Final,AUS,2349.csv
School League 3,AUS,1132.csv
State U15/17 Youth Championships and President's Cup Round 3,AUS,1867.csv
JME Qld Club Challenge Round 1 – Hammerheads,AUS,459.csv
JME Qld Club Challenge Round 2 – Sunshine Coast,AUS,471.csv
SAWLA April Open,AUS,317.csv
Cairns Green Ants Open Club Competition,AUS,465.csv
Alby Dutton Memorial,AUS,2177.csv
NTWA Open and Masters Competition,AUS,2611.csv
Aphesis Open Competition,AUS,840.csv
Qld All Schools Championships,AUS,698.csv
WTI Presidents Cup Final & PC6,AUS,2605.csv
SCWC Bob Henderson Shield Competition,AUS,2163.csv
VWA Open,AUS,1442.csv
